user_id,wallet,bank,paypal
4711,4200,0,0
4713,0,50548,20000
4714,0,32430,0
4715,0,1192,0
4716,0,2000,0
4720,0,42800,0
4721,0,2710,0
4722,0,5300,0
4724,0,8099,0
4726,0,5000,0
4728,0,306800,0
4733,0,11991,0
4737,0,279299,0
4739,0,9000,0
4746,0,9700,0
4751,4020,84000,0
4755,0,8376,0
4758,0,15000,0
4759,5000,61310,0
4760,0,59187,0
4764,0,9020,0
4773,0,1900,0
4774,600,1300298,0
4775,0,157110,0
4776,0,834210,0
4777,0,6200,0
4778,0,5400,0
4779,0,862874,10500
4781,11606,8010,0
4786,3300,20000,0
4788,3800,12000,0
4789,0,6600,0
4793,2300,86200,0
4794,0,9800,0
4795,0,1748281,0
4798,0,575210,0
4799,0,59500,0
4800,0,762389,0
4805,200,3107749,0
4806,600,490189,0
4807,0,131775,0
4809,0,164173,0
4810,0,669700,0
4814,0,4310,0
4815,0,240436,0
4817,0,52772,0
4819,0,634268,0
4820,0,8000,0
4821,0,3287759,0
4822,571392,1405411,0
4824,0,8700,0
4826,4000,60000,0
4827,4200,60000,0
4832,0,535498,0
4838,0,1451313,0
4839,0,47100,0
4841,0,62620,0
4842,3800,60000,0
4844,0,2000,0
4845,0,20400,0
4846,0,56709,0
4847,4400,61310,0
4848,0,7900,0
4850,0,9400,0
4851,0,54110,0
4852,0,2470366,0
4856,0,7330,0
4862,0,142009,0
4863,0,48000,0
4866,0,37200,9500
4868,0,0,0
4869,3600,84000,0
4870,0,7700,0
4875,0,60110,0
4876,0,53300,0
4879,0,44100,0
4880,0,26400,0
4896,0,37000,0
4897,0,5800,0
4899,3568,10450,0
4900,4500,7000,0
4913,0,600,0
4924,8060,12050,0
4932,0,359625,0
4939,2600,110000,0
4942,0,8200,0
4943,5000,15425,0
4960,0,61310,0
4961,0,29810,0
4962,0,57756,0
4965,0,27530,0
4966,0,51500,0
4977,0,460963,0
4980,0,3799,0
4986,3400,61310,0
4992,0,4200,0
4993,0,7690,0
4996,0,9400,0
4999,0,20000,0
5002,0,9900,0
5006,0,8401,0
5008,0,29980,0
5009,0,2126,0
5010,0,35131,0
5011,800,16000,0
5012,0,82744,0
5022,3400,78800,0
5027,0,82500,0
5030,0,77800,0
5040,0,7700,0
5044,0,42120,0
5050,0,14200,0
5052,0,1590331,0
5053,0,56000,0
5054,0,12300,0
5056,0,820544,0
5065,0,200,0
5066,4000,88820,0
5067,0,63310,0
5070,0,13800,0
5074,1800,5000,0
5082,0,9000,0
5088,3200,7000,0
5091,0,20000,0
5092,2800,59310,0
5094,3400,20000,0
5095,900,9500,0
5098,87200,60000,0
5099,0,714250,0
5100,0,64510,0
5101,0,24550,0
5102,5000,60000,0
5103,15000,0,0
5104,0,150999,0
5105,0,944598,0
5107,2100,35000,0
5113,3200,50000,0
5115,0,1600,0
5116,0,3700,0
5117,0,9300,0
5121,0,1500,0
5126,0,5800,0
5129,600,56310,0
5131,0,42,0
5138,15000,0,0
5142,0,5800,0
5143,0,55300,0
5144,0,72745,0
5145,5000,56500,0
5149,3000,14000,0
5150,0,9200,0
5155,0,1000,0
5156,3400,60000,0
5157,0,101244,0
5158,0,36400,0
5160,0,4000,0
5161,3012,2000,0
5173,0,24820,0
5178,0,14875,0
5188,0,1899,0
5195,2600,20000,0
5196,3000,20100,0
5199,0,400,0
5200,0,16100,0
5201,0,31025,0
5204,0,26400,0
5205,0,7550,0
5206,0,27547,0
5207,0,4200,0
5209,0,700,0
5222,0,300,0
5227,0,1339796,0
5232,0,77010,0
5234,0,9900,0
5242,0,55800,0
5244,0,150309,0
5252,100000,31429886,250000
5256,0,705443,0
5258,0,60010,0
5259,0,58410,0
5261,0,39730,0
5262,3600,68500,0
5265,4000,8000,0
5266,91756,232010,0
5268,0,3000,0
5271,0,5500,0
5276,0,25000,0
5278,0,50710,0
5279,5000,60000,0
5280,0,63510,0
5284,15000,0,0
5285,0,4210,0
5286,3600,60000,0
5288,3400,11000,0
5297,0,93874,0
5299,0,3350,0
5301,0,0,0
5303,0,0,0
5305,2300,9500,0
5306,5000,20000,0
5310,2756,13620,0
5312,2100,29775,0
5326,3700,90000,0
5328,0,21400,0
5331,0,165820,0
5332,4400,37000,0
5333,0,8720,0
5338,0,272252,0
5339,0,4000,0
5341,0,70796,0
5348,0,66500,0
5365,600,15670,0
5375,0,9700,0
5381,0,56500,0
5383,0,7700,0
5389,0,135880,0
5390,0,54754,0
5391,0,47210,0
5393,0,511479,0
5404,0,17600,0
5411,0,52737,0
5412,0,93488,0
5415,0,58425,0
5416,0,46910,0
5417,5000,51310,0
5421,4200,7500,0
5427,0,1201571,0
5430,0,118746,0
5431,0,45434,0
5436,0,1434266,0
5445,4400,9995,0
5448,2600,57310,0
5451,0,55000,0
5452,0,2600,50000
5453,0,73100,0
5460,4422,19900,0
5473,2900,9000,0
5474,0,62100,0
5478,0,3100,0
5481,0,3875,0
5484,0,47900,0
5487,3000,75000,0
5491,3400,25000,0
5492,700,69310,0
5494,0,13600,0
5502,3600,60000,0
5505,87300,27330,0
5511,0,190002,0
5517,0,62620,0
5528,1400,14000,0
5531,0,4000,0
5537,0,494070,0
5540,0,0,0
5541,0,162410,0
5542,0,3400,0
5543,2158,1000,0
5544,3600,5950,0
5556,400,60000,0
5565,3600,60000,0
5566,0,178240,0
5567,400,12000,0
5569,0,105500,0
5571,0,3047194,0
5575,0,6600,0
5579,1900,120010,0
5601,0,164950,0
5602,0,2320,0
5606,0,0,0
5609,3200,90000,0
5610,0,304506,0
5614,0,47600,0
5621,0,24091883,0
5627,2200,61310,0
5629,0,63710,0
5631,0,7900,0
5632,6200,8000,0
5636,0,162620,0
5639,0,79700,0
5643,0,51900,0
5644,5000,60000,0
5645,0,161310,0
5647,3600,61310,0
5648,0,3999,0
5649,0,7800,0
5650,0,9500,0
5652,0,4100,0
5653,0,8400,0
5657,5000,163620,0
5664,1400,60000,0
5667,3900,11000,0
5668,0,73078,0
5670,3800,5000,0
5672,1255,2600,0
5685,0,18000,0
5687,0,3200,0
5689,0,301240,0
5692,2300,60000,0
5693,2400,61310,0
5695,0,20305,0
5696,0,0,0
5699,3400,60000,0
5700,0,58710,0
5707,5000,7000,0
5713,0,2199,0
5714,0,4400,0
5716,0,95171,0
5717,0,60120,0
5724,0,56510,0
5725,0,306890,0
5727,0,51310,0
5737,2500,11000,0
5740,0,340480,0
5746,0,33240,0
5747,0,7702,0
5752,0,51310,0
5753,0,88910,0
5754,0,306130,0
5755,5000,61310,0
5762,0,2290,0
5763,0,4000,0
5766,2000,0,0
5774,0,4771409,0
5787,0,7500,0
5798,0,0,0
5800,1200,5993723,0
5801,900,0,0
5802,3600,20000,0
5806,5000,0,0
5808,3600,17700,0
5812,0,4200,0
5814,0,8500,0
5824,0,183635,0
5825,0,384900,0
5826,0,25503267,0
5829,5000,20001,0
5843,0,2200,0
5847,1990,75720,0
5849,0,11446,0
5853,0,14590,0
5857,1300,12500,0
5858,4500,0,0
5864,0,254299,0
5867,0,2700,0
5868,0,5500,0
5869,0,2000,0
5876,5000,90000,0
5878,0,6000,0
5880,3001,6300,0
5882,0,9800,0
5884,0,2800,0
5885,1100,11500,0
5887,0,3600,0
5888,2600,9570,0
5889,0,7200,0
5890,0,23624,0
5891,0,19435,0
5892,0,8500,0
5896,0,64900,0
5902,4000,0,0
5905,0,560000,0
5906,0,8800,0
5910,0,27987,0
5915,4800,2580960,0
5922,0,67510,0
5923,0,8000,0
5925,0,3310,0
5926,0,3200,0
5927,0,46600,0
5928,0,1026972,0
5929,0,303866,0
5931,0,9600,0
5933,0,1832525,5000
5934,0,1626230,0
5941,0,728368,0
5943,0,0,0
5946,0,132787,0
5951,0,245640,0
5954,0,76370,0
5968,0,35710,0
5969,0,60710,0
5970,2100,0,0
5971,0,92022,0
5974,0,4203908,0
5986,600,13884587,0
5987,0,34200,0
5989,5000,120010,0
5992,0,990,0
5993,0,15310,0
5994,0,28750,0
5995,0,1500,0
5998,0,49450,0
6001,0,100500,0
6004,0,3199,0
6005,0,109220,0
6011,5000,0,0
6025,0,4600,0
6027,0,89310,0
6031,0,2150,0
6033,0,8800,0
6034,0,38186,0
6035,0,35435,0
6036,0,4156,0
6042,0,119599,0
6048,0,45510,0
6051,0,6400,0
6053,4200,6000,0
6056,0,53500,0
6063,0,90000,0
6066,0,53415,0
6074,0,88500,0
6075,0,198,0
6077,0,264260,0
6078,0,1850828,0
6079,0,833095,0
6081,0,8600,0
6098,0,9300,0
6099,0,7400,0
6102,0,205300,0
6104,0,259400,0
6106,0,46100,0
6111,0,63000,0
6113,0,11114,0
6117,1200,14000,0
6119,5000,60000,0
6124,0,98460,0
6142,0,883038,0
6146,1200,120010,0
6148,0,114210,0
6149,0,1957,0
6151,0,206227,0
6156,0,28930,0
6157,3000,14000,0
6167,0,153010,0
6168,0,54200,0
6178,0,100,0
6179,0,8900,0
6180,0,8596,0
6184,0,39310,0
6191,0,5500,0
6193,0,8900,0
6201,0,1199,0
6202,3700,11586,0
6209,4200,0,0
6210,3100,0,0
6213,0,44718,0
6214,0,155018,0
6215,0,218458,0
6216,0,52910,0
6218,5000,0,0
6228,0,395599,0
6235,0,726292,0
6238,0,2900,0
6252,0,60110,0
6253,0,47300,0
6254,100,66500,0
6257,0,50000,0
6258,0,3200,0
6259,4200,9000,0
6270,0,8400,0
6274,3800,120010,0
6276,5000,30410,0
6281,1500,0,0
6283,0,14200,0
6286,5000,60000,0
6305,0,42340,0
6306,0,296784,0
6314,0,47100,0
6316,0,400,0
6318,0,216000,0
6335,0,0,0
6337,0,46930,0
6342,4200,120010,0
6344,0,6200,0
6348,0,8240,0
6362,9000,248,0
6366,0,54610,0
6369,0,10120,0
6373,19800,1390170,0
6376,4800,510000,0
6377,2810,9940,0
6380,0,12000,0
6381,0,57700,0
6384,4200,0,0
6386,0,6100,0
6388,0,108990,0
6391,19538,91399,0
6393,0,80063,0
6397,0,5100,0
6403,1000,14000,0
6413,0,50000,0
6414,0,252300,0
6416,0,2064,0
6418,22381,338761,0
6419,0,20943,0
6420,0,1718240,0
6425,3800,9212,0
6431,2800,0,0
6432,3500,0,0
6436,5000,8942,0
6440,0,9000,0
6451,0,152950,0
6454,0,8600,0
6461,5000,9000,0
6489,3800,9995,0
6498,0,30000,0
6509,0,6100,0
6511,0,21530,0
6512,0,86000,0
6513,0,5000,0
6514,0,5800,0
6516,0,2900,0
6524,0,23650,0
6538,0,2300,0
6539,0,7932,0
6542,0,2600,0
6543,0,79330,0
6551,0,9600,0
6552,0,2055990,0
6557,0,99,0
6561,0,53400,0
6565,0,53620,0
6566,5000,20000,0
6567,0,0,0
6576,0,5100,0
6579,0,60900,0
6582,0,168130,0
6583,0,22390,0
6584,0,365800,0
6585,0,451900,0
6586,0,7500,0
6587,0,431814,0
6590,5000,63000,0
6592,0,21200,0
6594,0,14800,0
6595,0,944542,0
6596,0,134680,0
6598,0,36300,0
6600,0,2240,0
6602,0,33262,0
6604,0,159660,0
6605,0,8400,0
6610,0,58500,0
6611,4400,61310,0
6614,0,110970,0
6615,0,68410,0
6617,0,56000,0
6618,0,0,0
6619,0,116700,0
6620,0,905196,0
6621,0,54410,0
6622,0,70500,0
6624,0,6000,0
6627,0,562184,0
6630,4600,400,0
6636,3400,9500,0
6637,0,118010,0
6645,3000,9000,0
6651,2500,70500,0
6661,0,296586,0
6665,3400,0,0
6666,0,85419,0
6667,5846,10175,0
6670,0,13000,0
6671,0,13000,0
6674,222,900,0
6677,0,211360,0
6682,0,800,0
6688,0,4400,0
6692,0,5000,0
6703,0,6500,0
6705,1652,220000,0
6719,0,9800,0
6733,3500,27000,0
6735,0,57900,0
6740,1200,128580,0
6743,3400,0,0
6750,0,68000,0
6751,0,100884,0
6756,0,7400,0
6759,3600,61310,0
6761,3500,3600,0
6774,0,2300,0
6780,0,62130,0
6781,0,7400,0
6784,0,68020,0
6785,448866,140314,0
6789,0,5500,0
6790,2200,61310,0
6791,4400,60000,0
6792,0,0,0
6793,2200,60000,0
6795,0,549404,0
6804,0,413649,0
6807,0,184160,0
6808,0,260280,0
6810,4500,61310,0
6811,0,200,0
6812,0,46600,0
6813,0,9100,0
6815,0,324480,260000
6816,0,16120,0
6817,3400,82270,0
6821,0,9400,0
6822,200,9000,0
6824,400,4000,0
6833,2000,2700,0
6835,1700,95000,0
6836,0,36320,0
6839,0,23584,0
6841,4400,82270,0
6845,5000,10,0
6854,0,416058,0
6855,0,390100,0
6856,144,908940,0
6858,1472,108155,0
6869,0,47310,0
6873,0,60840,0
6876,700,60000,0
6888,200,5587991,0
6898,0,63600,0
6900,0,12000,0
6913,0,4949261,0
6914,0,38774,0
6920,0,5200,0
6927,3600,60000,0
6932,3200,10,0
6935,3400,9000,0
6936,0,9200,0
6940,0,5000,0
6942,0,56800,0
6949,0,22000,0
6952,0,60000,0
6954,0,8900,0
6958,3800,9000,0
6964,0,18000,0
6966,4400,4000,0
6969,0,336000,0
6970,5000,199,0
6971,141,7829,0
6972,0,61930,0
6974,0,50400,0
6981,3600,60000,0
6982,2500,61310,0
6985,0,121710,0
6986,0,53710,0
6987,0,170336,0
7001,0,8600,0
7005,0,12420,0
7007,0,110250,0
7034,0,34112,0
7036,0,13700,0
7038,0,1599,0
7040,0,0,0
7041,4000,37000,0
7042,4800,9900,0
7044,0,400,0
7056,0,4899,0
7057,0,47230,0
7060,3300,193708,0
7062,0,3200,0
7067,5000,50000,0
7069,0,0,0
7074,0,7500,0
7075,0,83200,0
7086,0,443999,0
7095,0,58810,0
7101,0,76600,0
7105,4031,40600,0
7108,0,53107,0
7109,0,118610,0
7112,0,99770,0
7119,0,68000,0
7121,0,2600,0
7124,0,8414,6010
7130,0,184100,0
7135,0,6100,0
7136,0,0,0
7141,0,708030,0
7143,1236,9900,0
7155,3200,10,0
7164,0,2300,0
7189,0,251700,0
7193,0,52693,0
7197,350,41950,0
7224,0,51820,0
7225,0,800,0
7228,0,16682,0
7248,3000,0,0
7250,5000,6808,0
7252,0,113374,0
7253,0,52200,0
7254,0,106400,0
7256,0,3399,0
7258,0,49900,0
7259,0,174200,0
7260,5000,20000,0
7262,0,12400,0
7263,200,3132176,0
7270,0,39050,0
7273,0,67850,0
7274,0,21510,0
7288,0,41200,0
7292,0,12547,0
7294,0,74429,0
7295,0,319715,0
7297,0,2038850,0
7307,5000,120010,0
7308,0,916190,0
7325,0,1259984,0
7332,4000,120010,0
7339,0,7000,0
7341,0,1500,0
7342,0,6500,0
7343,0,2000,0
7344,0,7600,0
7350,0,5800,0
7353,0,67825,0
7363,0,17354,0
7364,0,34010,0
7365,0,85500,0
7366,0,8510,0
7367,0,790,0
7369,0,2707400,0
7375,0,54800,0
7378,0,51225,0
7384,5000,60000,0
7385,0,465170,0
7388,0,57400,0
7391,0,4930722,0
7392,0,39936,8800000
7396,0,48620,0
7399,0,172241,0
7403,0,21740,0
7404,0,620,0
7409,0,107569,0
7423,3000,0,0
7426,0,9906,0
7427,400,11000,0
7431,0,96000,0
7438,0,50920,0
7443,0,5000,0
7444,4400,5000,0
7460,0,1900000,15500606
7461,0,7500,0
7465,2600,60000,0
7471,0,161788,0
7491,0,4500,0
7495,0,5500,0
7505,5000,0,0
7507,3600,60000,0
7508,43300,61310,0
7511,4200,0,0
7512,4000,990,0
7514,0,7500,0
7516,0,115010,0
7522,0,88148,0
7530,0,23920,2178
7535,2400,60000,0
7536,2600,60000,0
7537,2400,61310,0
7538,3600,61310,0
7544,0,9700,0
7546,0,75720,0
7547,3400,60000,0
7548,3800,60000,0
7554,0,6900,0
7557,0,69490,0
7559,0,2900,0
7561,0,8700,0
7563,1600,0,0
7564,3000,60000,0
7567,0,14305,0
7571,4800,12800,0
7575,0,8300,0
7579,0,42020,0
7580,0,90000,0
7587,0,32620,0
7600,0,4800,0
7601,0,900,0
7606,0,108620,0
7607,0,1610,0
7608,2100,97240,0
7609,0,0,0
7613,0,1700,0
7619,0,161881,0
7622,0,51754,0
7629,0,300,0
7632,0,8700,0
7635,0,5800,0
7636,0,8900,0
7638,1900,14000,0
7644,0,24510,0
7669,4000,9000,0
7671,0,7500,0
7674,3800,5000,0
7680,1500,0,2
7682,5000,9900,0
7687,0,8800,0
7695,75966,0,0
7697,0,13706030,0
7698,0,1210,0
7703,3800,9900,0
7704,0,99920,0
7707,0,224658,0
7716,0,3103584,0
7723,0,39644,0
7731,3200,60000,0
7732,3700,61310,0
7735,400,61310,0
7748,0,1762,0
7750,3200,456020,0
7758,0,446492,0
7759,0,229000,0
7764,0,5504,0
7765,58576,4227998,0
7767,2200,5000,0
7775,0,77000,0
7780,0,3880,0
7781,4200,110010,0
7786,4400,0,0
7792,5000,60000,0
7793,5000,50000,0
7794,3500,50000,0
7796,5000,60000,0
7797,3400,69310,0
7800,0,18000,0
7801,0,8500,0
7802,0,1492987,0
7811,0,9400,0
7814,3200,20000,0
7815,3600,9000,0
7818,4000,60000,0
7819,1800,59000,0
7822,5000,0,0
7837,4400,120010,0
7843,0,412426,0
7846,1000,20000,0
7851,0,65930,0
7852,0,131303,0
7857,0,1204026,0
7863,0,5900,0
7865,4000,69310,0
7866,3900,300,0
7879,0,3320,0
7881,4400,0,0
7882,0,485664,0
7883,0,59500,0
7885,80000,32328,0
7886,0,4820550,0
7887,0,714911,0
7888,3000,14000,0
7889,0,2594,0
7892,0,3362320,0
7893,0,8020,0
7894,0,63100,0
7896,0,1900,0
7897,0,3386270,0
7899,0,26515,0
7901,1400,23000,0
7902,3800,143790,0
7903,1800,69310,0
7904,0,6600,0
7907,0,2610,0
7908,0,27700,0
7909,0,1067000,0
7910,0,1038400,0
7911,3700,0,0
7912,0,52410,0
7917,0,9100,0
7920,200,1323724,0
7944,0,1833650,0
7952,0,1086,0
7953,0,9410,0
7960,2800,0,0
7961,0,7300,0
7968,0,9200,0
7971,0,97800,0
7982,0,84000,0
7986,0,31060,0
7989,0,1400,0
7990,0,50100,0
7991,0,62200,0
7993,0,400,0
7998,0,214704,0
7999,0,11515,0
8002,0,118210,0
8008,0,57230,0
8012,0,12680,0
8022,0,1078,0
8029,0,48900,0
8032,0,13008204,0
8033,2900,58000,0
8036,780,6150,0
8038,0,124400,0
8039,0,8600,0
8041,0,412710,0
8044,3000,69310,0
8045,3000,69310,0
8046,4400,64310,0
8047,2900,0,0
8050,0,36650,0
8051,0,84150,0
8052,0,66730,0
8057,0,1063820,0
8059,2700,60000,0
8060,0,50630,0
8062,0,203420,0
8065,0,29308,500000
8066,0,49500,0
8069,0,8500,0
8074,657586,795420,0
8078,0,1012620,0
8083,0,13000,0
8093,1000,4062400,0
8094,0,11310,0
8095,0,16216,0
8104,0,32670,0
8106,0,54200,0
8110,3200,61310,0
8113,0,60010,0
8114,0,5900,0
8117,0,6800,0
8118,0,218201,0
8120,0,8500,0
8129,0,2396602,100000
8131,0,83530,0
8134,0,28010,0
8135,0,94502,0
8144,0,178510,0
8151,0,2200,0
8152,10000,0,0
8154,0,22310,0
8155,0,19122,0
8158,2300,33975,0
8165,0,1000,0
8170,0,14300,0
8171,4500,120010,0
8173,500,62620,0
8175,0,396,0
8178,0,50310,0
8180,0,27250,0
8182,0,756,1000
8193,0,427920,0
8195,100,0,0
8196,0,9700,0
8200,0,0,0
8203,0,4341,0
8206,0,7959,0
8207,0,22900,0
8209,3800,60000,0
8212,0,5317514,0
8214,0,51400,0
8217,0,506180,0
8219,0,9600,0
8222,4500,60000,0
8223,0,8100,0
8228,4000,120010,0
8238,0,18200,0
8239,0,9600,0
8251,0,3000,0
8252,0,2083895,0
8259,0,859510,0
8263,714600,1177210,0
8272,0,13500,0
8274,3400,60000,0
8275,5000,62620,0
8276,0,5800,0
8296,0,9262,0
8297,0,9700,0
8299,0,3400,0
8304,0,1055300,0
8305,0,932270,0
8306,0,73620,0
8309,0,7900,0
8311,0,51720,0
8312,700,61310,0
8315,0,1300,0
8332,0,4500,0
8333,0,8500,0
8342,0,4200,0
8369,200,2058390,0
8373,0,1229700,0
8384,0,8500,0
8385,0,57860,0
8386,0,2687685,0
8387,0,196447,0
8388,0,9246152,0
8389,4200,5000,0
8393,0,571560,0
8398,0,8200,0
8400,0,38000,0
8410,0,3100,0
8416,0,9500,0
8417,4200,55000,0
8418,0,9600,0
8420,24200,60000,0
8421,4400,8361,0
8424,0,84326,0
8425,0,42930,0
8429,0,90562,0
8434,5000,0,0
8435,0,4314,0
8437,0,35365,0
8438,0,57510,0
8440,0,17535,0
8442,0,11664,0
8443,5000,61310,0
8444,0,145866,0
8447,2800,60000,0
8448,5000,5000,0
8452,2600,51310,0
8453,3000,14000,0
8458,0,6161,0
8459,0,1900,0
8466,0,17200,0
8472,0,63664,0
8479,0,10600,0
8488,0,53496,0
8503,2400,120010,0
8504,3800,61310,0
8506,0,5200,0
8523,0,9200,0
8524,0,3602,0
8527,0,8400,0
8530,0,6700,0
8536,0,32700,0
8537,6264,47100,0
8542,0,2200,0
8552,0,5600,0
8559,4000,5000,0
8571,0,1100,0
8572,0,6400,0
8574,0,56310,0
8578,0,3600,0
8580,2100,61310,0
8583,4000,61310,0
8584,0,9200,0
8590,4000,0,0
8603,0,2820,0
8608,0,302402,0
8610,0,5600,0
8612,0,9300,0
8614,0,2200,0
8616,0,8000,0
8618,0,9800,0
8621,0,241110,0
8631,0,61310,0
8634,0,11540,0
8636,0,814826,0
8640,4600,280960,0
8642,0,424016,0
8644,3800,71803,0
8645,0,3600269,0
8652,0,9300,0
8656,0,61310,0
8663,5000,0,0
8670,0,62530,0
8672,0,82000,0
8677,0,539230,0
8683,0,170628,0
8684,0,12096,0
8685,0,106810,0
8686,0,66560,0
8687,3700,0,0
8689,0,140,0
8690,5000,60000,0
8702,0,369726,0
8703,0,253236,0
8711,0,1640,930
8714,0,6700,0
8715,0,4938506,0
8716,0,14782428,0
8717,0,9500,0
8721,0,9800,0
8725,0,8974468,0
8727,1400,0,0
8734,2400,61620,0
8737,3800,1310,0
8739,52500,3750,0
8740,0,504604,0
8743,0,51764,0
8744,11700,2000,0
8745,0,156,0
8751,0,759062,0
8758,5000,110000,0
8760,0,12,0
8761,0,103900,0
8762,0,4500,0
8764,0,338773,0
8765,0,529110,0
8768,1800,0,0
8770,379800,5850,0
8771,0,60520,0
8772,0,3500,0
8777,0,32730,0
8778,0,10327,0
8780,0,14000,0
8785,0,119860,0
8786,3200,5000,0
8787,0,423552,0
8802,0,7000,0
8805,0,8600,0
8806,3900,9279,0
8807,0,4000,0
8819,5000,120010,0
8821,5000,84890,0
8824,0,61310,0
8828,0,8600,0
8829,0,40274,0
8834,0,17434,0
8835,0,11865,0
8838,0,1310,0
8839,0,5310,0
8845,0,123810,0
8847,0,217500,0
8848,0,111620,0
8850,1300,50000,0
8851,4000,67860,0
8852,5000,9970,0
8854,0,116010,0
8861,900,78000,0
8863,4889,17800,0
8865,46000,145000,0
8868,3200,60000,0
8869,0,5520,0
8870,3000,60000,0
8873,3600,60000,0
8877,0,3800,0
8879,0,71210,0
8887,0,13000,0
8898,0,5400,0
8901,0,153130,0
8902,0,300,0
8903,0,3100,0
8904,0,41090,0
8906,0,4000,0
8907,0,102100,0
8911,0,19010,0
8914,0,70500,0
8916,0,0,0
8920,5000,91440,0
8921,700,77030,0
8923,0,373734,0
8924,0,3400,0
8925,0,37210,0
8929,1000,27460,0
8931,0,20260,0
8933,0,1312406,0
8938,0,869928,0
8939,0,90200,0
8941,0,21000,0
8954,0,7600,0
8958,0,20550,0
8963,0,150000,0
8964,0,42170,0
8965,0,12872,0
8966,0,19370,0
8968,0,13140,0
8971,0,9500,0
8973,0,48700,0
8976,0,39500,0
8978,5000,60000,0
8980,0,23210,0
8987,0,60010,0
8990,5000,60000,0
8991,3700,9800,0
8996,0,59400,0
8997,3000,69310,0
9000,4200,60000,0
9002,3600,0,0
9003,4000,8000,0
9017,0,46020,0
9022,0,252720,0
9035,4800,77000,0
9040,4300,50000,0
9044,0,0,0
9047,0,118200,0
9053,1,1481,0
9063,0,24100,0
9071,0,198500,0
9080,0,8800,0
9084,0,2900,0
9085,0,7300,0
9087,500,60000,0
9090,0,116710,0
9102,0,72700,0
9104,0,7000,0
9109,0,3000,0
9110,0,7500,0
9116,0,5100,0
9118,0,9500,0
9122,0,107530,0
9125,0,38472,0
9126,0,7900,0
9129,3600,60000,0
9135,0,83001,0
9145,0,52710,0
9148,0,63330,0
9151,12200,5121340,0
9152,0,46400,0
9157,0,110940,0
9159,4200,560000,0
9161,0,46020,0
9163,1552,9147,0
9164,2657,18853,0
9165,0,115240,0
9169,0,92300,0
9172,0,2811253,0
9177,3400,60000,0
9183,0,124010,0
9187,900,9900,0
9198,0,1700,0
9199,0,56510,0
9204,200,109000,0
9220,0,54030,0
9221,0,574768,0
9223,0,8000,0
9225,0,3200,0
9226,1100,156000,0
9227,0,9300,0
9234,0,37620,0
9235,0,48550,0
9240,0,33450,0
9242,3000,60000,0
9244,0,61310,0
9245,5000,76980,0
9250,4200,60000,0
9253,3800,60000,0
9254,0,106000,0
9256,4000,2000,0
9259,0,3800,0
9260,0,8000,0
9261,0,7800,0
9262,5000,55000,0
9264,0,5000,0
9265,0,23600,0
9267,258,46240,0
9272,0,6900,0
9276,0,53620,0
9278,0,47799,0
9295,0,2004700,0
9297,3800,21175,0
9301,0,189702,0
9308,0,8925,0
9310,0,0,0
9313,0,6660,1125000
9314,0,25910,0
9317,0,7700,0
9322,17000,0,0
9323,0,19178,0
9330,5000,110000,0
9333,0,0,0
9336,900,8500,0
9340,0,54400,0
9343,0,142875,0
9347,1810,0,0
9350,0,3900,0
9351,0,12900,0
9352,0,62620,0
9361,4000,69310,0
9366,1000,60000,0
9370,0,126010,0
9371,5000,180010,0
9372,3600,20000,0
9374,0,115010,0
9375,0,154510,0
9377,0,7200,0
9379,0,364910,0
9381,4400,11300,0
9391,0,4800,0
9401,0,7200,0
9409,0,73600,0
9410,0,9400,0
9420,5000,69310,0
9421,2200,7294458,0
9427,0,27558,0
9428,3330,20000,0
9432,1919,42200,0
9442,0,103310,0
9448,0,8700,0
9454,0,6500,0
9456,0,9200,0
9461,0,129410,0
9475,0,24507,0
9476,0,3800,0
9483,15000,0,0
9490,0,8590,0
9493,0,6100,0
9497,5000,0,0
9503,0,3255461,0
9507,0,7035547,0
9508,0,48310,0
9509,1600,61310,0
9510,0,262210,0
9511,0,2200,0
9513,5000,60000,0
9515,0,207700,0
9518,0,380395,0
9519,3400,60000,0
9520,0,245420,0
9521,18700,63280,0
9522,3800,61310,0
9525,0,452680,0
9526,3400,60000,0
9527,0,10240,0
9528,0,7700,0
9533,0,8900,0
9540,4000,120010,0
9543,0,7600,0
9548,200,14000,0
9550,0,38800,0
9553,0,15000,0
9555,0,160000,0
9556,5000,19000,0
9558,4000,2500,0
9560,0,55120,0
9562,0,174776,0
9568,4200,114000,0
9571,3200,78000,0
9572,0,90220,0
9574,0,6900,0
9587,0,931728,0
9590,0,37000,0
9594,0,7066,0
9597,0,1100,0
9601,5000,60000,0
9605,0,253610,0
9613,8084,63930,0
9614,0,236500,0
9618,0,1450,0
9623,0,140228,0
9628,2200,120010,0
9644,2000,56900,0
9646,0,73000,0
9647,0,15000,0
9651,0,57730,0
9658,0,582900,0
9659,2800,70000,0
9662,0,6300,0
9683,0,56700,0
9687,0,5000,0
9697,0,23394,0
9701,0,28246,0
9702,0,9100,0
9703,0,58010,0
9711,0,19500,0
9717,0,2130,0
9723,0,9400,0
9745,0,9150,0
9748,0,9700,0
9756,0,62620,0
9758,0,4416,0
9759,2000,5000,0
9768,0,4200,0
9769,0,53610,0
9771,0,841142,0
9774,0,60510,0
9775,3900,720500,0
9776,0,29736,0
9779,5000,60000,0
9789,0,109330,0
9800,3500,61310,0
9801,0,7400,0
9807,0,53950,0
